name,raw,category,processed,priority,target,note,label
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
__Ansible_Cycle_Windows_10_64-5_logs_failed_tasks_log.1,"2021-11-30 11:32:27,030 | Failed at Play [memory_hot_add_basic] **********************
2021-11-30 11:32:27,030 | TASK [Set VM power state to 'shutdown-guest'] **************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_set_power_state.yml:34
fatal: [localhost]: FAILED! => Timeout while waiting for VM power off.
2021-11-30 11:32:43,030 | TASK [Revert snapshot failed] ******************************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/common/vm_revert_snapshot.yml:46
fatal: [localhost]: FAILED! => Revert to snapshot 'BaseSnapshot' failed",timeout_poweroff,"timestamp failed at play memory hot add basic
timestamp task set vm power state to shutdown guest
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm set power state yml 34
fatal localhost failed timeout while waiting for vm power off
timestamp task revert snapshot failed
task path home worker workspace ansible cycle windows 10 64 ansible vsphere gos validation common vm revert snapshot yml 46
fatal localhost failed revert to snapshot base snapshot failed
",retry,targetvm,[intermittent|rerun],retry.targetvm
